EVENT	842614498	517	521
EVENT	842614498	576	580
EVENT	842614498	915	925
EVENT	842614498	949	959
EVENT	842614498	989	1000
EVENT	842614498	1022	1033
EVENT	842614498	1085	1089
EVENT	842614578	88	96
EVENT	842614578	185	191
EVENT	842614578	316	322
EVENT	842614578	357	362
EVENT	842614578	387	394
EVENT	842614578	423	429
EVENT	842614578	617	621
EVENT	842614578	805	811
EVENT	842614578	907	915
EVENT	842614578	992	999
EVENT	842614578	1069	1075
EVENT	842614578	1138	1141
EVENT	842614578	1181	1187
EVENT	842614578	1188	1192
TIMEX	842613534	215	219
TIMEX	842613534	888	892
TIMEX	842613534	973	981
TIMEX	842613615	141	150
TIMEX	842613615	214	230
TIMEX	842613615	1406	1423
TIMEX	842613696	162	171
TIMEX	842613696	101	111
TIMEX	842613777	548	558
TIMEX	842613777	739	747
TIMEX	842613857	330	348
TIMEX	842613857	241	245
TIMEX	842613857	745	766
TIMEX	842613937	880	885
TIMEX	842613937	901	910
TIMEX	842613777	277	295
TIMEX	842614017	99	108
TIMEX	842614017	405	414
TIMEX	842614017	556	565
TIMEX	842614017	822	831
TIMEX	842614017	943	952
TIMEX	842614178	95	107
TIMEX	842614178	234	258
TIMEX	842614178	590	599
TIMEX	842614258	145	158
TIMEX	842614258	401	419
TIMEX	842614258	724	730
TIMEX	842614338	727	744
TIMEX	842614418	583	587
TIMEX	842614498	181	199
TIMEX	842614498	884	895
TIMEX	842614498	960	971
TIMEX	842614498	1034	1045
TIMEX	842614498	1118	1129
TIMEX	842614578	63	81
TIMEX	842614578	636	640
TIMEX	842614578	677	681
TIMEX	842614578	771	776
TIMEX	842614578	819	823
TLINK	TIMEX	842613534	215	219	EVENT	842613534	331	340	overlap
TLINK	EVENT	842613534	562	569	EVENT	842613534	595	599	overlap
TLINK	EVENT	842613534	840	846	EVENT	842613534	879	887	after
TLINK	EVENT	842613534	964	969	TIMEX	842613534	973	981	overlap
TLINK	EVENT	842613615	203	210	EVENT	842613615	269	274	before
TLINK	EVENT	842613615	106	113	TIMEX	842613615	141	150	overlap
TLINK	EVENT	842613615	1353	1361	TIMEX	842613615	1406	1423	overlap
TLINK	EVENT	842613615	1353	1361	EVENT	842613615	1459	1467	after
TLINK	EVENT	842613696	70	75	TIMEX	842613696	101	111	overlap
TLINK	EVENT	842613696	122	128	TIMEX	842613696	162	171	overlap
TLINK	EVENT	842613777	704	712	TIMEX	842613777	739	747	overlap
TLINK	EVENT	842613857	320	324	TIMEX	842613857	330	348	unrealized
TLINK	TIMEX	842613857	241	245	EVENT	842613857	258	262	overlap
TLINK	EVENT	842613857	858	864	EVENT	842613857	913	916	overlap
TLINK	EVENT	842613937	80	85	EVENT	842613937	126	136	after
TLINK	EVENT	842613777	310	315	EVENT	842613777	354	365	before
TLINK	EVENT	842613777	354	365	EVENT	842613777	410	415	after
TLINK	EVENT	842613777	919	928	EVENT	842613777	982	986	before
TLINK	EVENT	842613777	1212	1217	EVENT	842613777	1235	1244	overlap
TLINK	EVENT	842614017	87	93	TIMEX	842614017	99	108	overlap
TLINK	EVENT	842614017	113	124	EVENT	842614017	233	246	before
TLINK	EVENT	842614017	377	381	EVENT	842614017	389	396	after
TLINK	EVENT	842614017	389	396	TIMEX	842614017	405	414	overlap
TLINK	EVENT	842614017	428	432	EVENT	842614017	439	443	unrealized
TLINK	EVENT	842614017	484	491	EVENT	842614017	550	555	after
TLINK	EVENT	842614017	550	555	TIMEX	842614017	556	565	overlap
TLINK	EVENT	842614017	844	852	EVENT	842614017	899	903	before
TLINK	TIMEX	842614017	943	952	EVENT	842614017	1042	1045	toText
TLINK	EVENT	842614098	125	129	EVENT	842614098	207	210	overlap
TLINK	EVENT	842614098	207	210	EVENT	842614098	320	331	overlap
TLINK	EVENT	842614098	686	697	EVENT	842614098	752	759	toText
TLINK	EVENT	842614098	956	962	EVENT	842614098	1069	1075	overlap
TLINK	EVENT	842614098	1069	1075	EVENT	842614098	1256	1266	overlap
TLINK	EVENT	842614098	1256	1266	EVENT	842614098	1296	1306	before
TLINK	EVENT	842614178	211	220	TIMEX	842614178	234	258	unrealized
TLINK	EVENT	842614178	260	268	TIMEX	842614178	95	107	overlap
TLINK	EVENT	842614178	312	315	EVENT	842614178	350	354	overlap
TLINK	EVENT	842614178	350	354	EVENT	842614178	398	401	overlap
TLINK	EVENT	842614178	398	401	EVENT	842614178	433	435	overlap
TLINK	EVENT	842614178	433	435	EVENT	842614178	479	483	overlap
TLINK	EVENT	842614178	479	483	EVENT	842614178	523	527	overlap
TLINK	EVENT	842614178	523	527	EVENT	842614178	575	580	overlap
TLINK	EVENT	842614178	731	735	TIMEX	842614178	590	599	overlap
TLINK	EVENT	842614178	731	735	EVENT	842614178	953	957	before
TLINK	TIMEX	842614258	401	419	EVENT	842614258	454	464	overlap
TLINK	EVENT	842614258	475	477	EVENT	842614258	498	505	overlap
TLINK	EVENT	842614258	498	505	EVENT	842614258	575	577	overlap
TLINK	EVENT	842614258	717	723	TIMEX	842614258	724	730	overlap
TLINK	EVENT	842614258	717	723	EVENT	842614258	892	898	after
TLINK	EVENT	842614258	892	898	EVENT	842614258	1135	1139	overlap
TLINK	EVENT	842614338	87	93	EVENT	842614338	210	216	overlap
TLINK	EVENT	842614338	363	369	EVENT	842614338	429	432	after
TLINK	EVENT	842614338	363	369	EVENT	842614338	473	480	overlap
TLINK	EVENT	842614338	607	615	EVENT	842614338	473	480	before
TLINK	EVENT	842614338	607	615	EVENT	842614338	745	751	after
TLINK	EVENT	842614338	745	751	TIMEX	842614338	727	744	overlap
TLINK	EVENT	842614418	127	131	EVENT	842614418	230	234	before
TLINK	EVENT	842614418	230	234	EVENT	842614418	440	444	after
TLINK	EVENT	842614418	440	444	EVENT	842614418	523	532	overlap
TLINK	EVENT	842614418	523	532	EVENT	842614418	709	716	overlap
TLINK	EVENT	842614418	709	716	EVENT	842614418	788	791	overlap
TLINK	EVENT	842614418	788	791	EVENT	842614418	878	882	overlap
TLINK	EVENT	842614418	523	532	TIMEX	842614418	583	587	overlap
TLINK	EVENT	842614498	117	122	EVENT	842614498	170	176	after
TLINK	EVENT	842614498	170	176	TIMEX	842614498	181	199	overlap
TLINK	EVENT	842614498	170	176	EVENT	842614498	262	266	after
TLINK	EVENT	842614498	262	266	EVENT	842614498	391	400	before
TLINK	EVENT	842614498	391	400	EVENT	842614498	517	521	overlap
TLINK	EVENT	842614498	517	521	EVENT	842614498	576	580	overlap
TLINK	TIMEX	842614498	884	895	EVENT	842614498	915	925	overlap
TLINK	EVENT	842614498	949	959	TIMEX	842614498	960	971	overlap
TLINK	TIMEX	842614498	884	895	TIMEX	842614498	960	971	after
TLINK	EVENT	842614498	989	1000	EVENT	842614498	1022	1033	after
TLINK	EVENT	842614498	1085	1089	TIMEX	842614498	1118	1129	overlap
TLINK	EVENT	842614498	1085	1089	TIMEX	842614498	960	971	overlap
TLINK	TIMEX	842614578	63	81	EVENT	842614578	88	96	overlap
TLINK	EVENT	842614578	88	96	EVENT	842614578	185	191	after
TLINK	EVENT	842614578	185	191	EVENT	842614578	316	322	overlap
TLINK	EVENT	842614578	316	322	EVENT	842614578	357	362	after
TLINK	EVENT	842614578	357	362	EVENT	842614578	387	394	overlap
TLINK	EVENT	842614578	387	394	EVENT	842614578	423	429	overlap
TLINK	EVENT	842614578	617	621	TIMEX	842614578	636	640	overlap
TLINK	TIMEX	842614578	636	640	TIMEX	842614578	677	681	after
TLINK	EVENT	842614578	805	811	TIMEX	842614578	771	776	overlap
TLINK	TIMEX	842614578	771	776	TIMEX	842614578	636	640	after
TLINK	TIMEX	842614578	819	823	EVENT	842614578	907	915	before
TLINK	TIMEX	842614578	636	640	TIMEX	842614578	819	823	after
TLINK	TIMEX	842614578	771	776	EVENT	842614578	992	999	overlap
TLINK	EVENT	842614578	1069	1075	EVENT	842614578	1138	1141	after
TLINK	EVENT	842614578	1181	1187	EVENT	842614578	1188	1192	unrealized
