TLINK	TIMEX	842613534	973	981	EVENT	842613534	945	951	overlap
TLINK	TIMEX	842613615	141	150	EVENT	842613615	116	126	overlap
TLINK	TIMEX	842613615	214	230	EVENT	842613615	203	210	overlap
TLINK	EVENT	842613615	203	210	EVENT	842613615	258	265	after
TLINK	TIMEX	842613615	1406	1423	EVENT	842613615	1353	1361	overlap
TLINK	TIMEX	842613696	104	111	EVENT	842613696	70	75	overlap
TLINK	EVENT	842613696	112	118	EVENT	842613696	122	128	unrealized
TLINK	TIMEX	842613696	162	171	EVENT	842613696	122	128	overlap
TLINK	TIMEX	842613696	162	171	EVENT	842613696	273	276	overlap
TLINK	TIMEX	842613696	419	425	EVENT	842613696	412	418	overlap
TLINK	TIMEX	842613696	430	437	EVENT	842613696	412	418	overlap
TLINK	EVENT	842613696	412	418	EVENT	842613696	439	445	after
TLINK	EVENT	842613696	439	445	EVENT	842613696	508	512	overlap
TLINK	EVENT	842613696	439	445	EVENT	842613696	534	538	overlap
TLINK	TIMEX	842613696	787	806	EVENT	842613696	777	786	overlap
TLINK	TIMEX	842613777	277	295	EVENT	842613777	310	315	unrealized
TLINK	TIMEX	842613777	554	558	EVENT	842613777	483	489	overlap
TLINK	TIMEX	842613777	739	747	EVENT	842613777	704	712	overlap
TLINK	TIMEX	842613777	1384	1399	EVENT	842613777	1371	1378	unrealized
TLINK	TIMEX	842613857	241	245	EVENT	842613857	263	274	overlap
TLINK	TIMEX	842613857	447	458	EVENT	842613857	371	373	unrealized
TLINK	TIMEX	842613937	86	95	EVENT	842613937	80	85	overlap
TLINK	EVENT	842613937	331	338	EVENT	842613937	345	353	overlap
TLINK	TIMEX	842613937	594	599	EVENT	842613937	604	612	overlap
TLINK	TIMEX	842613937	787	796	EVENT	842613937	806	826	overlap
TLINK	TIMEX	842613937	880	885	EVENT	842613937	876	879	overlap
TLINK	TIMEX	842613937	901	910	EVENT	842613937	876	879	before
TLINK	TIMEX	842614017	99	108	EVENT	842614017	87	93	overlap
TLINK	EVENT	842614017	377	381	EVENT	842614017	389	396	before
TLINK	TIMEX	842614017	559	565	EVENT	842614017	484	491	after
TLINK	TIMEX	842614017	822	831	EVENT	842614017	813	821	overlap
TLINK	TIMEX	842614017	943	952	EVENT	842614017	1042	1045	overlap
TLINK	TIMEX	842614017	1142	1149	EVENT	842614017	1094	1098	after
TLINK	TIMEX	842614178	95	107	EVENT	842614178	89	94	overlap
TLINK	EVENT	842614178	89	94	EVENT	842614178	138	147	overlap
TLINK	TIMEX	842614178	239	258	EVENT	842614178	211	220	unrealized
TLINK	TIMEX	842614178	593	599	EVENT	842614178	581	589	overlap
TLINK	TIMEX	842614258	145	158	EVENT	842614258	95	109	overlap
TLINK	TIMEX	842614258	401	419	EVENT	842614258	454	464	overlap
TLINK	TIMEX	842614258	618	636	EVENT	842614258	608	614	overlap
TLINK	EVENT	842614258	608	614	EVENT	842614258	647	653	overlap
TLINK	EVENT	842614258	647	653	EVENT	842614258	675	681	overlap
TLINK	TIMEX	842614258	700	707	EVENT	842614258	675	681	after
TLINK	TIMEX	842614258	724	730	EVENT	842614258	717	723	overlap
TLINK	TIMEX	842614338	727	744	EVENT	842614338	607	615	after
TLINK	TIMEX	842614418	583	587	EVENT	842614418	567	574	overlap
TLINK	TIMEX	842614498	181	199	EVENT	842614498	170	176	overlap
TLINK	EVENT	842614498	170	176	EVENT	842614498	238	241	overlap
TLINK	TIMEX	842614498	884	895	EVENT	842614498	915	925	overlap
TLINK	TIMEX	842614498	960	971	EVENT	842614498	949	955	overlap
TLINK	TIMEX	842614498	1034	1045	EVENT	842614498	1022	1033	overlap
TLINK	TIMEX	842614498	1118	1129	EVENT	842614498	1085	1089	after
TLINK	TIMEX	842614578	63	81	EVENT	842614578	88	96	overlap
TLINK	TIMEX	842614578	461	484	EVENT	842614578	515	521	overlap
TLINK	TIMEX	842614578	636	640	EVENT	842614578	617	621	overlap
TLINK	TIMEX	842614578	677	681	EVENT	842614578	617	621	after
TLINK	TIMEX	842614578	696	708	EVENT	842614578	712	715	overlap
TLINK	TIMEX	842614578	734	748	EVENT	842614578	752	757	overlap
TLINK	TIMEX	842614578	771	776	EVENT	842614578	805	811	overlap
TLINK	TIMEX	842614578	819	823	EVENT	842614578	907	915	after
TLINK	TIMEX	842614578	988	991	EVENT	842614578	992	999	overlap
TLINK	EVENT	842614578	1069	1075	EVENT	842614578	1101	1112	before
TLINK	EVENT	842614578	1316	1322	EVENT	842614578	1355	1362	unrealized
TLINK	TIMEX	842614658	794	809	EVENT	842614658	848	855	overlap
TLINK	TIMEX	842614658	967	977	EVENT	842614658	941	950	after
TLINK	TIMEX	842614658	1117	1122	EVENT	842614658	1159	1164	overlap
TLINK	TIMEX	842614658	1124	1146	EVENT	842614658	1159	1164	overlap
TLINK	EVENT	842614738	76	80	EVENT	842614738	110	116	overlap
TLINK	EVENT	842614738	338	345	EVENT	842614738	400	406	before
TLINK	EVENT	842614738	856	860	EVENT	842614738	891	898	before
TLINK	TIMEX	842614818	129	142	EVENT	842614818	95	105	overlap
TLINK	EVENT	842614818	427	435	EVENT	842614818	594	597	after
TLINK	TIMEX	842614898	89	96	EVENT	842614898	76	80	after
TLINK	EVENT	842614898	258	284	EVENT	842614898	323	331	before
TLINK	TIMEX	842614898	315	322	EVENT	842614898	323	331	overlap
TLINK	TIMEX	842614898	527	532	EVENT	842614898	566	569	before
TLINK	TIMEX	842614898	527	532	EVENT	842614898	690	693	overlap
TLINK	TIMEX	842614898	527	532	EVENT	842614898	979	985	after
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	1216	1222	overlap
TLINK	EVENT	842614898	1666	1673	EVENT	842614898	1712	1721	overlap
TLINK	TIMEX	842614898	1733	1738	EVENT	842614898	1712	1721	overlap
TLINK	TIMEX	842614898	1733	1738	TIMEX	842614898	1758	1763	before
TLINK	EVENT	842614898	2238	2242	EVENT	842614898	2302	2308	unrealized
TLINK	EVENT	842614898	2633	2637	EVENT	842614898	2662	2667	unrealized
TLINK	TIMEX	842614978	424	432	EVENT	842614978	389	400	after
TLINK	EVENT	842614978	480	488	EVENT	842614978	581	589	unrealized
TLINK	TIMEX	842615058	140	144	EVENT	842615058	99	108	overlap
TLINK	EVENT	842615058	466	469	EVENT	842615058	517	522	unrealized
TLINK	TIMEX	842615058	909	913	EVENT	842615058	889	892	after
TLINK	TIMEX	842615058	1186	1193	EVENT	842615058	1203	1206	overlap
TLINK	EVENT	842615058	1203	1206	EVENT	842615058	1229	1239	overlap
TLINK	EVENT	842615058	1229	1239	EVENT	842615058	1488	1493	overlap
TLINK	TIMEX	842615138	211	221	EVENT	842615138	139	143	overlap
TLINK	TIMEX	842615138	225	239	EVENT	842615138	139	143	overlap
TLINK	EVENT	842615138	139	143	EVENT	842615138	259	268	before
TLINK	TIMEX	842615219	132	137	EVENT	842615219	90	100	overlap
TLINK	TIMEX	842615219	245	250	EVENT	842615219	322	335	overlap
TLINK	TIMEX	842615219	524	533	EVENT	842615219	516	523	overlap
TLINK	TIMEX	842615219	538	544	EVENT	842615219	548	554	overlap
TLINK	TIMEX	842615219	617	622	EVENT	842615219	637	645	overlap
TLINK	TIMEX	842615219	797	803	EVENT	842615219	766	775	overlap
TLINK	TIMEX	842615219	1008	1026	EVENT	842615219	988	994	overlap
TLINK	EVENT	842615219	1504	1507	EVENT	842615219	1601	1605	overlap
TLINK	TIMEX	842615299	107	115	EVENT	842615299	86	95	overlap
TLINK	EVENT	842615299	237	241	EVENT	842615299	254	262	before
TLINK	TIMEX	842615299	314	325	EVENT	842615299	254	262	overlap
TLINK	TIMEX	842615299	431	439	EVENT	842615299	422	427	overlap
TLINK	TIMEX	842615299	1026	1034	EVENT	842615299	1005	1013	overlap
TLINK	TIMEX	842615299	1049	1057	EVENT	842615299	1005	1013	after
TLINK	EVENT	842615379	190	193	EVENT	842615379	247	252	overlap
TLINK	TIMEX	842615379	490	499	EVENT	842615379	485	489	overlap
TLINK	EVENT	842615299	654	662	EVENT	842615299	712	721	overlap
TLINK	TIMEX	842615219	1739	1748	EVENT	842615219	1707	1714	overlap
TLINK	EVENT	842615219	988	994	EVENT	842615219	1135	1141	overlap
TLINK	EVENT	842615219	988	994	EVENT	842615219	1189	1193	overlap
TLINK	EVENT	842615219	988	994	EVENT	842615219	1246	1252	overlap
TLINK	TIMEX	842615459	123	129	EVENT	842615459	110	114	overlap
TLINK	TIMEX	842615459	198	204	EVENT	842615459	110	114	after
TLINK	EVENT	842615459	110	114	EVENT	842615459	215	224	after
TLINK	EVENT	842615459	215	224	EVENT	842615459	236	240	unrealized
TLINK	TIMEX	842615459	252	265	EVENT	842615459	215	224	unrealized
TLINK	TIMEX	842615459	321	325	EVENT	842615459	285	293	after
TLINK	EVENT	842615459	814	820	EVENT	842615459	839	843	unrealized
TLINK	EVENT	842615459	814	820	EVENT	842615459	876	884	overlap
TLINK	TIMEX	842615459	1026	1030	EVENT	842615459	998	1003	overlap
TLINK	TIMEX	842615459	1048	1057	EVENT	842615459	998	1003	after
TLINK	EVENT	842615459	1069	1077	EVENT	842615459	998	1003	unrealized
TLINK	TIMEX	842615459	1607	1611	EVENT	842615459	1069	1077	unrealized
TLINK	EVENT	842615539	116	124	EVENT	842615539	175	183	overlap
TLINK	TIMEX	842615539	402	407	EVENT	842615539	298	306	after
TLINK	TIMEX	842615539	423	432	EVENT	842615539	418	422	overlap
TLINK	EVENT	842615539	487	496	EVENT	842615539	534	544	after
TLINK	TIMEX	842615539	583	592	EVENT	842615539	534	544	unrealized
TLINK	TIMEX	842615539	602	606	EVENT	842615539	534	544	unrealized
TLINK	EVENT	842615539	632	640	EVENT	842615539	644	650	unrealized
TLINK	EVENT	842615539	644	650	TIMEX	842615539	669	673	overlap
TLINK	TIMEX	842615539	709	713	EVENT	842615539	632	640	after
TLINK	TIMEX	842615539	801	805	EVENT	842615539	789	794	after
TLINK	EVENT	842615539	894	901	EVENT	842615539	916	921	unrealized
TLINK	TIMEX	842615539	927	936	EVENT	842615539	916	921	overlap
TLINK	EVENT	842615539	894	901	EVENT	842615539	941	947	overlap
TLINK	TIMEX	842615620	145	150	EVENT	842615620	86	92	overlap
TLINK	TIMEX	842615620	196	204	EVENT	842615620	190	195	overlap
TLINK	EVENT	842615620	190	195	EVENT	842615620	312	318	overlap
TLINK	TIMEX	842615620	386	394	EVENT	842615620	312	318	after
TLINK	EVENT	842615620	312	318	EVENT	842615620	518	522	overlap
TLINK	EVENT	842615620	689	695	EVENT	842615620	700	704	overlap
TLINK	EVENT	842615620	1084	1093	EVENT	842615620	1112	1118	toText
TLINK	TIMEX	842613534	118	127	TIMEX	842613534	215	219	unspecified
TLINK	TIMEX	842613534	118	127	TIMEX	842613534	313	321	unspecified
TLINK	TIMEX	842613534	118	127	EVENT	842613534	331	340	unspecified
TLINK	TIMEX	842613534	118	127	TIMEX	842613534	345	349	unspecified
TLINK	TIMEX	842613534	118	127	EVENT	842613534	705	714	unspecified
TLINK	TIMEX	842613534	118	127	TIMEX	842613534	724	728	unspecified
TLINK	TIMEX	842613534	118	127	EVENT	842613534	750	754	unspecified
TLINK	TIMEX	842613534	118	127	EVENT	842613534	808	815	unspecified
TLINK	TIMEX	842613534	118	127	TIMEX	842613534	861	865	unspecified
TLINK	TIMEX	842613534	118	127	EVENT	842613534	879	887	unspecified
TLINK	TIMEX	842613534	118	127	TIMEX	842613534	888	892	unspecified
TLINK	TIMEX	842613534	118	127	TIMEX	842613534	905	914	unspecified
TLINK	TIMEX	842613534	118	127	EVENT	842613534	945	951	unspecified
TLINK	TIMEX	842613534	118	127	TIMEX	842613534	973	981	unspecified
TLINK	EVENT	842613615	116	126	EVENT	842613615	1353	1361	unspecified
TLINK	EVENT	842613615	116	126	TIMEX	842613615	1406	1423	unspecified
TLINK	EVENT	842613615	116	126	TIMEX	842613615	141	150	unspecified
TLINK	EVENT	842613615	116	126	EVENT	842613615	203	210	unspecified
TLINK	EVENT	842613615	116	126	TIMEX	842613615	214	230	unspecified
TLINK	EVENT	842613615	116	126	EVENT	842613615	258	265	unspecified
TLINK	TIMEX	842613696	104	111	EVENT	842613696	112	118	unspecified
TLINK	TIMEX	842613696	104	111	EVENT	842613696	122	128	unspecified
TLINK	TIMEX	842613696	104	111	TIMEX	842613696	162	171	unspecified
TLINK	TIMEX	842613696	104	111	EVENT	842613696	273	276	unspecified
TLINK	TIMEX	842613696	104	111	EVENT	842613696	412	418	unspecified
TLINK	TIMEX	842613696	104	111	TIMEX	842613696	419	425	unspecified
TLINK	TIMEX	842613696	104	111	TIMEX	842613696	430	437	unspecified
TLINK	TIMEX	842613696	104	111	EVENT	842613696	439	445	unspecified
TLINK	TIMEX	842613696	104	111	EVENT	842613696	508	512	unspecified
TLINK	TIMEX	842613696	104	111	EVENT	842613696	534	538	unspecified
TLINK	TIMEX	842613696	104	111	EVENT	842613696	777	786	unspecified
TLINK	TIMEX	842613696	104	111	TIMEX	842613696	787	806	unspecified
TLINK	EVENT	842613777	1371	1378	TIMEX	842613777	1384	1399	unspecified
TLINK	EVENT	842613777	1371	1378	TIMEX	842613777	277	295	unspecified
TLINK	EVENT	842613777	1371	1378	EVENT	842613777	310	315	unspecified
TLINK	EVENT	842613777	1371	1378	EVENT	842613777	483	489	unspecified
TLINK	EVENT	842613777	1371	1378	TIMEX	842613777	554	558	unspecified
TLINK	EVENT	842613777	1371	1378	EVENT	842613777	704	712	unspecified
TLINK	EVENT	842613777	1371	1378	TIMEX	842613777	739	747	unspecified
TLINK	TIMEX	842613857	241	245	EVENT	842613857	371	373	unspecified
TLINK	TIMEX	842613857	241	245	TIMEX	842613857	447	458	unspecified
TLINK	EVENT	842613937	331	338	TIMEX	842613937	594	599	unspecified
TLINK	EVENT	842613937	331	338	EVENT	842613937	604	612	unspecified
TLINK	EVENT	842613937	331	338	TIMEX	842613937	787	796	unspecified
TLINK	EVENT	842613937	331	338	EVENT	842613937	80	85	unspecified
TLINK	EVENT	842613937	331	338	EVENT	842613937	806	826	unspecified
TLINK	EVENT	842613937	331	338	TIMEX	842613937	86	95	unspecified
TLINK	EVENT	842613937	331	338	EVENT	842613937	876	879	unspecified
TLINK	EVENT	842613937	331	338	TIMEX	842613937	880	885	unspecified
TLINK	EVENT	842613937	331	338	TIMEX	842613937	901	910	unspecified
TLINK	EVENT	842614017	1042	1045	EVENT	842614017	1094	1098	unspecified
TLINK	EVENT	842614017	1042	1045	TIMEX	842614017	1142	1149	unspecified
TLINK	EVENT	842614017	1042	1045	EVENT	842614017	377	381	unspecified
TLINK	EVENT	842614017	1042	1045	EVENT	842614017	389	396	unspecified
TLINK	EVENT	842614017	1042	1045	EVENT	842614017	484	491	unspecified
TLINK	EVENT	842614017	1042	1045	TIMEX	842614017	559	565	unspecified
TLINK	EVENT	842614017	1042	1045	EVENT	842614017	813	821	unspecified
TLINK	EVENT	842614017	1042	1045	TIMEX	842614017	822	831	unspecified
TLINK	EVENT	842614017	1042	1045	EVENT	842614017	87	93	unspecified
TLINK	EVENT	842614017	1042	1045	TIMEX	842614017	943	952	unspecified
TLINK	EVENT	842614017	1042	1045	TIMEX	842614017	99	108	unspecified
TLINK	EVENT	842614178	138	147	EVENT	842614178	211	220	unspecified
TLINK	EVENT	842614178	138	147	TIMEX	842614178	239	258	unspecified
TLINK	EVENT	842614178	138	147	EVENT	842614178	581	589	unspecified
TLINK	EVENT	842614178	138	147	TIMEX	842614178	593	599	unspecified
TLINK	EVENT	842614178	138	147	EVENT	842614178	89	94	unspecified
TLINK	EVENT	842614178	138	147	TIMEX	842614178	95	107	unspecified
TLINK	TIMEX	842614258	145	158	TIMEX	842614258	401	419	unspecified
TLINK	TIMEX	842614258	145	158	EVENT	842614258	454	464	unspecified
TLINK	TIMEX	842614258	145	158	EVENT	842614258	608	614	unspecified
TLINK	TIMEX	842614258	145	158	TIMEX	842614258	618	636	unspecified
TLINK	TIMEX	842614258	145	158	EVENT	842614258	647	653	unspecified
TLINK	TIMEX	842614258	145	158	EVENT	842614258	675	681	unspecified
TLINK	TIMEX	842614258	145	158	TIMEX	842614258	700	707	unspecified
TLINK	TIMEX	842614258	145	158	EVENT	842614258	717	723	unspecified
TLINK	TIMEX	842614258	145	158	TIMEX	842614258	724	730	unspecified
TLINK	EVENT	842614338	607	615	TIMEX	842614338	727	744	unspecified
TLINK	EVENT	842614418	567	574	TIMEX	842614418	583	587	unspecified
TLINK	EVENT	842614498	1022	1033	TIMEX	842614498	1034	1045	unspecified
TLINK	EVENT	842614498	1022	1033	EVENT	842614498	1085	1089	unspecified
TLINK	EVENT	842614498	1022	1033	TIMEX	842614498	1118	1129	unspecified
TLINK	EVENT	842614498	1022	1033	EVENT	842614498	170	176	unspecified
TLINK	EVENT	842614498	1022	1033	TIMEX	842614498	181	199	unspecified
TLINK	EVENT	842614498	1022	1033	EVENT	842614498	238	241	unspecified
TLINK	EVENT	842614498	1022	1033	TIMEX	842614498	884	895	unspecified
TLINK	EVENT	842614498	1022	1033	EVENT	842614498	915	925	unspecified
TLINK	EVENT	842614498	1022	1033	EVENT	842614498	949	955	unspecified
TLINK	EVENT	842614498	1022	1033	TIMEX	842614498	960	971	unspecified
TLINK	EVENT	842614578	1069	1075	EVENT	842614578	1316	1322	unspecified
TLINK	EVENT	842614578	1069	1075	EVENT	842614578	1355	1362	unspecified
TLINK	EVENT	842614578	1069	1075	TIMEX	842614578	461	484	unspecified
TLINK	EVENT	842614578	1069	1075	EVENT	842614578	515	521	unspecified
TLINK	EVENT	842614578	1069	1075	EVENT	842614578	617	621	unspecified
TLINK	EVENT	842614578	1069	1075	TIMEX	842614578	63	81	unspecified
TLINK	EVENT	842614578	1069	1075	TIMEX	842614578	636	640	unspecified
TLINK	EVENT	842614578	1069	1075	TIMEX	842614578	677	681	unspecified
TLINK	EVENT	842614578	1069	1075	TIMEX	842614578	696	708	unspecified
TLINK	EVENT	842614578	1069	1075	EVENT	842614578	712	715	unspecified
TLINK	EVENT	842614578	1069	1075	TIMEX	842614578	734	748	unspecified
TLINK	EVENT	842614578	1069	1075	EVENT	842614578	752	757	unspecified
TLINK	EVENT	842614578	1069	1075	TIMEX	842614578	771	776	unspecified
TLINK	EVENT	842614578	1069	1075	EVENT	842614578	805	811	unspecified
TLINK	EVENT	842614578	1069	1075	TIMEX	842614578	819	823	unspecified
TLINK	EVENT	842614578	1069	1075	EVENT	842614578	88	96	unspecified
TLINK	EVENT	842614578	1069	1075	EVENT	842614578	907	915	unspecified
TLINK	EVENT	842614578	1069	1075	TIMEX	842614578	988	991	unspecified
TLINK	EVENT	842614578	1069	1075	EVENT	842614578	992	999	unspecified
TLINK	TIMEX	842614658	1117	1122	TIMEX	842614658	1124	1146	unspecified
TLINK	TIMEX	842614658	1117	1122	TIMEX	842614658	794	809	unspecified
TLINK	TIMEX	842614658	1117	1122	EVENT	842614658	848	855	unspecified
TLINK	TIMEX	842614658	1117	1122	EVENT	842614658	941	950	unspecified
TLINK	TIMEX	842614658	1117	1122	TIMEX	842614658	967	977	unspecified
TLINK	EVENT	842614738	110	116	EVENT	842614738	338	345	unspecified
TLINK	EVENT	842614738	110	116	EVENT	842614738	400	406	unspecified
TLINK	EVENT	842614738	110	116	EVENT	842614738	76	80	unspecified
TLINK	EVENT	842614738	110	116	EVENT	842614738	856	860	unspecified
TLINK	EVENT	842614738	110	116	EVENT	842614738	891	898	unspecified
TLINK	TIMEX	842614818	129	142	EVENT	842614818	427	435	unspecified
TLINK	TIMEX	842614818	129	142	EVENT	842614818	594	597	unspecified
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	1666	1673	unspecified
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	1712	1721	unspecified
TLINK	TIMEX	842614898	1206	1211	TIMEX	842614898	1733	1738	unspecified
TLINK	TIMEX	842614898	1206	1211	TIMEX	842614898	1758	1763	unspecified
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	2238	2242	unspecified
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	2302	2308	unspecified
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	258	284	unspecified
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	2633	2637	unspecified
TLINK	TIMEX	842614898	1206	1211	EVENT	842614898	2662	2667	unspecified
